property_name,price,house_type,area_in_sq_ft,no_of_bedrooms,no_of_bathrooms,no_of_receptions,city,postal_code,location,nearest_station,postcode_latitude,postcode_longitude,station_latitude,station_longitude,price_per_sqft,distance_miles
Islington Place,335000,House,3564,4,4,4,London,N1 0ET,Islington,Angel,51.5361,-0.11018,51.5325,-0.106036,93.99551066217732,0.31
Baynes Mews,365000,House,3070,5,5,5,London,NW3 5BH,Hampstead,Hampstead,51.5488,-0.17277,51.5565,-0.178301,118.89250814332247,0.58
Battersea Square,129500,Flat / Apartment,1471,2,2,2,London,SW11 3RA,Battersea,Clapham Junction,51.4748,-0.1751,51.4645,-0.170518,88.03535010197145,0.74
Tavistock Place,139500,Flat / Apartment,847,2,2,2,London,WC1H 9SH,Bloomsbury,Russell Square,51.5244,-0.1228,51.5231,-0.124253,164.69893742621016,0.11
Curzon Square,285000,Flat / Apartment,1091,2,2,2,London,W1J 7FZ,Mayfair,Green Park,51.5078,-0.1472,51.5066,-0.142911,261.2282309807516,0.2
Phoenix Way,47000,Flat / Apartment,531,1,1,1,London,SW18 2PW,Wandsworth,Wandsworth Town,51.5102,-0.223082,51.461,-0.188251,88.51224105461394,3.72
Wellington House,83000,Flat / Apartment,551,1,1,1,London,SW1E 6AL,St Jamess,Victoria,51.4985,-0.137176,51.4952,-0.1445,150.63520871143376,0.39
Lowfield Road,125000,House,1872,4,4,4,London,W3 0AY,Acton,Acton Central,51.5176,-0.2777,51.5087,-0.262807,66.77350427350427,0.89
St. Georges Square,89500,Flat / Apartment,836,2,2,2,London,SW1V 2HX,Pimlico,Victoria,51.4922,-0.13737,51.4952,-0.1445,107.05741626794259,0.37
Parkside Avenue,80000,House,6713,8,8,8,London,SW19 5ES,Wimbledon,Wimbledon,51.4247,-0.197497,51.4215,-0.206403,11.917175629375837,0.44
Bedford Villas,82500,House,1443,3,3,3,London,SW18 3EP,Wandsworth,Wandsworth Town,51.4249,-0.204707,51.461,-0.188251,57.17255717255717,2.59
Banbury House,62500,Flat / Apartment,925,3,3,3,London,E9 7EB,Hackney,Homerton,51.55,-0.0389,51.5484,-0.0412,67.56756756756756,0.15
Cadogan Square,250000,Flat / Apartment,1033,3,3,3,London,SW1X 0JW,Knightsbridge,Victoria,51.5225,-0.135444,51.4952,-0.1445,242.0135527589545,1.93
Cadogan Square,40000,Flat / Apartment,1948,3,3,3,London,SW1X 0HY,Knightsbridge,Victoria,51.521,-0.136366,51.4952,-0.1445,20.53388090349076,1.82
Hale House,395000,Flat / Apartment,2573,3,3,3,London,W8 5AQ,Kensington,High Street Kensington,51.498,-0.1983,51.5003,-0.19211,153.5172949863972,0.31
Almorah Road,67500,Flat / Apartment,722,2,2,2,London,N1 3EU,Canonbury,Angel,51.5404,-0.08749,51.5325,-0.106036,93.49030470914127,0.97
Sanderling Lodge,92500,Flat / Apartment,969,2,2,2,London,E1W 1AJ,Wapping,Tower Gateway,51.5082,-0.07077,51.5105,-0.074769,95.45923632610939,0.23
Calbourne Road,155000,House,1963,4,4,4,London,SW12 8LW,Balham,Balham,51.4436,-0.149358,51.4452,-0.1517,78.96077432501274,0.15
Ability Place,71500,Flat / Apartment,969,2,2,2,London,E14 9DF,Canary Wharf,Canary Wharf,51.498,-0.01818,51.5049,-0.019001,73.78740970072239,0.48
White Hart Lane,165000,House,1869,4,4,4,London,SW13 0PU,Barnes,Barnes Bridge,51.4832,-0.236385,51.472,-0.252633,88.28250401284109,1.04
Alwyne Square,265000,House,2314,5,5,5,London,N1 2JX,Islington,Angel,51.5468,-0.09616,51.5325,-0.106036,114.52031114952463,1.08
Atlantic House,85000,Penthouse,1249,3,3,3,London,E2 8HH,Bethnal Green,Bethnal Green,51.5285,-0.07653,51.5303,-0.056163,68.05444355484387,0.88
New North Road,47500,Flat / Apartment,477,1,1,1,London,N1 6JB,Islington,Angel,51.5305,-0.08491,51.5325,-0.106036,99.58071278825996,0.92
Batemans Row,95000,Flat / Apartment,1190,2,2,2,London,EC2A 3HH,Shoreditch,Liverpool Street,51.5256,-0.07948,51.5176,-0.0825,79.83193277310924,0.57
Cicada Road,125000,House,1658,4,4,4,London,SW18 2NN,Wandsworth,Wandsworth Town,51.509,-0.22429,51.461,-0.188251,75.39203860072377,3.66
Ennismore Avenue,250000,House,2960,5,5,5,London,W4 1SF,Chiswick,Chiswick Park,51.4986,-0.2674,51.4946,-0.267874,84.45945945945945,0.28
Riverside Court,295000,Penthouse,2128,3,3,3,London,SW8 5BZ,Kensington,Vauxhall,51.4616,-0.1307,51.4875,-0.12293,138.62781954887217,1.82
Great Sutton Street,139500,Flat / Apartment,1150,2,2,2,London,EC1V 0DP,Clerkenwell,Old Street,51.5233,-0.10052,51.5256,-0.087609,121.30434782608695,0.58
Otto Building,130000,Penthouse,1476,3,3,3,London,E5 8DE,Clapton,Hackney Central,51.5557,-0.05992,51.5471,-0.056875,88.07588075880759,0.61
Albany Mansions,102500,Flat / Apartment,947,3,3,3,London,SW11 4PQ,Battersea,Clapham Junction,51.4791,-0.16532,51.4645,-0.170518,108.2365364308342,1.03
White Horse Lane,65000,House,997,2,2,2,London,E1 4LR,Stepney,Aldgate East,51.521,-0.04457,51.5156,-0.070839,65.19558676028085,1.19
Bushberry Road,95000,House,1298,4,4,4,London,E9 5SX,Hackney,Homerton,51.5489,-0.0423,51.5484,-0.0412,73.18952234206472,0.06
Wilmington House,50000,Flat / Apartment,572,1,1,1,London,N5 1RX,Highbury,Canonbury,51.55,-0.10428,51.5438,-0.090632,87.41258741258741,0.73
Garnet Street,120000,House,1125,3,3,3,London,E1W 3QS,Wapping,Tower Gateway,51.5062,-0.05422,51.5105,-0.074769,106.66666666666667,0.93
Chilton Street,62500,Flat / Apartment,842,1,1,1,London,E2 6EA,Bethnal Green,Bethnal Green,51.5237,-0.06969,51.5303,-0.056163,74.22802850356294,0.74
Geraldine Road,135000,House,1873,5,5,5,London,SW18 2NR,Wandsworth,Wandsworth Town,51.5091,-0.224139,51.461,-0.188251,72.07688200747464,3.66
Morpeth Mansions,210000,Flat / Apartment,1556,4,4,4,London,SW1P 1ET,Westminster,Victoria,51.4965,-0.137369,51.4952,-0.1445,134.96143958868893,0.32
Lord North Street,390000,House,2139,3,3,3,London,SW1P 3LD,Westminster,Victoria,51.4928,-0.130039,51.4952,-0.1445,182.328190743338,0.64
Montpelier Road,130000,Flat / Apartment,1986,3,3,3,London,W5 2QS,Ealing,Ealing Broadway,51.5099,-0.3047,51.515,-0.300407,65.45820745216515,0.4
Greencoat Place,73000,Flat / Apartment,693,2,2,2,London,SW1P 1AB,Westminster,Victoria,51.4969,-0.137892,51.4952,-0.1445,105.33910533910534,0.31
Auriol Road,409950,Flat / Apartment,463,1,1,1,London,W14 0SR,West Kensington,West Kensington,51.4934,-0.2094,51.4907,-0.205944,885.4211663066955,0.24
Allfarthing Lane,73500,Flat / Apartment,983,3,3,3,London,SW18 2PG,Wandsworth,Wandsworth Town,51.5099,-0.223384,51.461,-0.188251,74.77110885045778,3.7
Provost Street,49500,Flat / Apartment,499,1,1,1,London,N1 7NB,Islington,Angel,51.5293,-0.08904,51.5325,-0.106036,99.19839679358718,0.76
City Lofts,87500,Flat / Apartment,898,1,1,1,London,EC2A 4LE,Shoreditch,Liverpool Street,51.5255,-0.08458,51.5176,-0.0825,97.43875278396436,0.55
Randolph Avenue,125000,Flat / Apartment,913,2,2,2,London,W9 1DJ,Maida Vale,Maida Vale,51.5261,-0.1987,51.5276,-0.190592,136.91128148959476,0.36
Marlborough,70000,Flat / Apartment,870,2,2,2,London,W9 1RW,Maida Vale,Maida Vale,51.5263,-0.1957,51.5276,-0.190592,80.45977011494253,0.24
Southgate Road,83500,Flat / Apartment,878,2,2,2,London,N1 3JZ,Islington,Angel,51.5426,-0.08481,51.5325,-0.106036,95.10250569476082,1.15
Orsman Road,80000,New development,920,3,3,3,London,N1 5QJ,Islington,Angel,51.5365,-0.08016,51.5325,-0.106036,86.95652173913044,1.15
York Avenue,195000,House,2006,5,5,5,London,SW14 7LG,East Sheen,Mortlake,51.4695,-0.262795,51.4699,-0.268523,97.20837487537388,0.25
Globe Road,72500,House,904,3,3,3,London,E1 4DY,Stepney,Aldgate East,51.5239,-0.04843,51.5156,-0.070839,80.19911504424779,1.12
Orchard Building,90000,Flat / Apartment,802,2,2,2,London,EC1V 3AP,Clerkenwell,Old Street,51.5255,-0.09795,51.5256,-0.087609,112.21945137157107,0.44
Park Lane,80000,Flat / Apartment,532,1,1,1,London,W1K 7AF,Mayfair,Bond Street,51.5086,-0.1485,51.5145,-0.149193,150.37593984962405,0.41
Rusthall Avenue,255000,House,2679,5,5,5,London,W4 1BW,Chiswick,Chiswick Park,51.4952,-0.2757,51.4946,-0.267874,95.18477043673012,0.34
Shirland Road,67500,Flat / Apartment,676,1,1,1,London,W9 2BT,Maida Vale,Maida Vale,51.5247,-0.1978,51.5276,-0.190592,99.85207100591715,0.37
Herndon Road,72500,Flat / Apartment,875,2,2,2,London,SW18 2DQ,Wandsworth,Wandsworth Town,51.5059,-0.22731,51.461,-0.188251,82.85714285714286,3.53
Sir John Lyon House,395000,Flat / Apartment,2780,3,3,3,London,EC4V 3PA,City Of London,Blackfriars,51.5106,-0.09652,51.5116,-0.103767,142.0863309352518,0.32
Grosvenor Road,225000,House,2736,5,5,5,London,W4 4EH,Chiswick,Chiswick Park,51.4958,-0.2863,51.4946,-0.267874,82.23684210526316,0.8
Huron Road,255000,House,3753,7,7,7,London,SW17 8RD,Tooting,Tooting,51.4971,-0.235917,51.4278,-0.167967,67.94564348521183,5.61
Victoria Rise,43500,Flat / Apartment,465,1,1,1,London,SW4 0PF,Clapham,Clapham Common,51.4611,-0.1283,51.4621,-0.137359,93.54838709677419,0.4
Gunmakers Lane,43500,Flat / Apartment,506,1,1,1,London,E3 5GG,Bow,Bromley-by-Bow,51.5359,-0.03454,51.5246,-0.012319,85.96837944664031,1.23
Rochester Row,99500,Flat / Apartment,747,2,2,2,London,SW1P 1LQ,Victoria,Victoria,51.4948,-0.135277,51.4952,-0.1445,133.19946452476572,0.4
Highstone House,155000,Flat / Apartment,1315,3,3,3,London,N5 1RX,Highbury,Canonbury,51.55,-0.10428,51.5438,-0.090632,117.87072243346007,0.73
Vincent Square,360000,House,2600,4,4,4,London,SW1P 2NP,Westminster,Victoria,51.4957,-0.1337,51.4952,-0.1445,138.46153846153845,0.47
Elsham Road,75000,Flat / Apartment,709,2,2,2,London,W14 8HB,West Kensington,West Kensington,51.4942,-0.2207,51.4907,-0.205944,105.78279266572638,0.68
Cambridge Street,68000,Flat / Apartment,581,2,2,2,London,SW1V 4QE,Pimlico,Victoria,51.4873,-0.145461,51.4952,-0.1445,117.03958691910499,0.55
Roden Street,139500,House,1428,5,5,5,London,N7 6QJ,Holloway,Caledonian Road & Barnsbury,51.5583,-0.11563,51.5435,-0.114886,97.6890756302521,1.02
Bolanachi Building,57500,Flat / Apartment,745,2,2,2,London,SE16 3EX,Southwark,Canada Water,51.496,-0.07089,51.4979,-0.049841,77.18120805369128,0.91
Barham Road,267500,House,3595,5,5,5,London,SW20 0ET,Wimbledon,Raynes Park,51.4075,-0.2187,51.409,-0.23054,74.40890125173853,0.52
Shepherdess Walk,220000,Flat / Apartment,2288,3,3,3,London,N1 7LB,Islington,Angel,51.5296,-0.09181,51.5325,-0.106036,96.15384615384616,0.64
Wellington Close,230000,House,1447,2,2,2,London,W11 2AN,Notting Hill,Ladbroke Grove,51.5175,-0.2054,51.5173,-0.211102,158.94955079474775,0.25
Kenilworth Gardens,52000,House,1162,4,4,4,London,SE18 3JB,Woolwich,Woolwich Arsenal,51.4681,0.06626,51.4896,0.070378,44.75043029259897,1.5
Hillbrook Road,87500,House,1140,4,4,4,London,SW17 8SF,Tooting,Tooting,51.4978,-0.235162,51.4278,-0.167967,76.75438596491227,5.64
Television Centre,74000,Penthouse,579,1,1,1,London,W12 7FS,Shepherds Bush,Shepherds Bush,51.5123,-0.2385,51.5053,-0.222986,127.80656303972366,0.82
Phoenix Way,52500,Flat / Apartment,699,2,2,2,London,SW18 2PW,Wandsworth,Wandsworth Town,51.5102,-0.223082,51.461,-0.188251,75.10729613733906,3.72
Wood Crescent,125000,Flat / Apartment,897,2,2,2,London,W12 7GP,Shepherds Bush,Shepherds Bush,51.5126,-0.2375,51.5053,-0.222986,139.35340022296543,0.8
Graveney Road,79500,House,1236,3,3,3,London,SW17 0EQ,Tooting,Tooting,51.4913,-0.241504,51.4278,-0.167967,64.32038834951456,5.41
Philbeach Gardens,93500,Flat / Apartment,683,2,2,2,London,SW5 9DY,Earls Court,Earls Court,51.4885,-0.1875,51.4916,-0.193903,136.896046852123,0.35
Chiswick Village,53500,Flat / Apartment,678,2,2,2,London,W4 3DF,Chiswick,Chiswick Park,51.4902,-0.2835,51.4946,-0.267874,78.90855457227138,0.74
Sulgrave Road,199500,House,2055,4,4,4,London,W6 7QH,Hammersmith,Hammersmith,51.4852,-0.235,51.492,-0.22364,97.08029197080292,0.68
Coleraine Road,180000,House,2996,5,5,5,London,SE3 7PQ,Blackheath,Blackheath,51.4823,0.01451,51.4663,0.008681,60.08010680907877,1.13
Wellfield Road,75000,House,1030,3,3,3,London,SW16 2BY,Streatham,Streatham,51.4893,-0.243467,51.4298,-0.131111,72.81553398058253,6.35
17 Lillie Square,143000,New development,905,2,2,2,London,SW6 1UE,Fulham,Imperial Wharf,51.4757,-0.2008,51.4751,-0.182927,158.0110497237569,0.77
Claremont Square,150000,Flat / Apartment,1197,2,2,2,London,N1 9LS,Islington,Angel,51.5312,-0.10955,51.5325,-0.106036,125.31328320802005,0.18
Leppoc Road,189000,House,2408,5,5,5,London,SW4 9LT,Clapham,Clapham Common,51.463,-0.1402,51.4621,-0.137359,78.48837209302326,0.14
Walsingham,199000,Flat / Apartment,1364,3,3,3,London,NW8 6RG,Westminster,St. Johns Wood,51.5388,-0.17347,51.5317,-0.17419,145.89442815249268,0.49
Battersea Park Road,82500,Flat / Apartment,1109,2,2,2,London,SW11 4ND,Battersea,Clapham Junction,51.4736,-0.1606,51.4645,-0.170518,74.39134355275023,0.76
Samford House,52500,Flat / Apartment,779,4,4,4,London,N1 0JF,Barnsbury,Angel,51.536,-0.11214,51.5325,-0.106036,67.39409499358152,0.36
Leathwaite Road,72500,Flat / Apartment,635,2,2,2,London,SW11 1XQ,Battersea,Clapham Junction,51.46,-0.16243,51.4645,-0.170518,114.1732283464567,0.47
Telfords Yard,90000,Flat / Apartment,1436,2,2,2,London,E1W 2BS,Wapping,Tower Gateway,51.509,-0.06467,51.5105,-0.074769,62.674094707520894,0.45
Belgrave Road,399500,House,4642,6,6,6,London,SW1V 2BQ,Pimlico,Victoria,51.4934,-0.138939,51.4952,-0.1445,86.06204222317966,0.27
Astonville Street,122500,House,1495,4,4,4,London,SW18 5AG,Wandsworth,Wandsworth Town,51.4605,-0.199785,51.461,-0.188251,81.93979933110369,0.5
Earlsfield Road,117500,House,2259,5,5,5,London,SW18 3DY,Wandsworth,Wandsworth Town,51.5144,-0.219005,51.461,-0.188251,52.014165559982295,3.92
City Road,50000,Flat / Apartment,551,1,1,1,London,EC1V 1AG,Shoreditch,Old Street,51.5302,-0.09521,51.5256,-0.087609,90.74410163339383,0.46
Regents Park Road,175000,Flat / Apartment,1677,2,2,2,London,NW1 7SX,Camden,Camden Town,51.5384,-0.15429,51.5423,-0.13956,104.35301132975552,0.69
York Mansions,210000,Flat / Apartment,1550,3,3,3,London,SW11 4BN,Battersea,Clapham Junction,51.4763,-0.15253,51.4645,-0.170518,135.48387096774192,1.12
Overstrand Mansions,168500,Flat / Apartment,1318,2,2,2,London,SW11 4EU,Battersea,Clapham Junction,51.4746,-0.15945,51.4645,-0.170518,127.84522003034901,0.84
Candlemakers Apartments,55000,Flat / Apartment,759,1,1,1,London,SW11 3RS,Battersea,Clapham Junction,51.4676,-0.17936,51.4645,-0.170518,72.46376811594203,0.44
Cavendish Road,43500,Flat / Apartment,412,1,1,1,London,SW12 0BH,Balham,Balham,51.4534,-0.14427,51.4452,-0.1517,105.58252427184466,0.65
Cavendish Road,43500,Flat / Apartment,420,1,1,1,London,SW12 0BH,Balham,Balham,51.4534,-0.14427,51.4452,-0.1517,103.57142857142857,0.65
Gowing House,115000,New development,1206,3,3,3,London,SW18 1SZ,Wandsworth,Wandsworth Town,51.5033,-0.229877,51.461,-0.188251,95.35655058043118,3.43
Avenue Close,169500,Flat / Apartment,1168,2,2,2,London,NW8 6DA,Westminster,St. Johns Wood,51.5372,-0.16494,51.5317,-0.17419,145.11986301369862,0.55
Provost Street,50000,Flat / Apartment,508,1,1,1,London,N1 7NB,Islington,Angel,51.5293,-0.08904,51.5325,-0.106036,98.4251968503937,0.76
Cavendish Road,85000,Flat / Apartment,907,3,3,3,London,SW12 0BH,Balham,Balham,51.4534,-0.14427,51.4452,-0.1517,93.71554575523705,0.65
The Listed Building,97000,Flat / Apartment,1350,2,2,2,London,E1W 3HU,Wapping,Tower Gateway,51.5102,-0.04529,51.5105,-0.074769,71.85185185185185,1.27
Highbury Hill,165000,House,1642,4,4,4,London,N5 1AU,Highbury,Canonbury,51.5577,-0.10497,51.5438,-0.090632,100.48721071863581,1.14
Reynolds House,47500,Flat / Apartment,663,2,2,2,London,E2 9JR,Bethnal Green,Bethnal Green,51.5331,-0.05023,51.5303,-0.056163,71.64404223227753,0.32
Trouville Road,105000,Flat / Apartment,1050,2,2,2,London,SW4 8QL,Clapham,Clapham Common,51.4591,-0.1365,51.4621,-0.137359,100.0,0.21
Clancarty Road,175000,House,1770,4,4,4,London,SW6 3AH,Fulham,Imperial Wharf,51.4756,-0.2095,51.4751,-0.182927,98.87005649717514,1.14
Pembridge Road,75000,Flat / Apartment,477,1,1,1,London,W11 3HN,Notting Hill,Ladbroke Grove,51.5185,-0.1977,51.5173,-0.211102,157.23270440251574,0.58
Belsize Avenue,58000,Flat / Apartment,607,1,1,1,London,NW3 4BL,Hampstead,Hampstead,51.5492,-0.17003,51.5565,-0.178301,95.55189456342669,0.62
17 Lillie Square,168000,New development,1100,2,2,2,London,SW6 1UE,Fulham,Imperial Wharf,51.4757,-0.2008,51.4751,-0.182927,152.72727272727272,0.77
Turner House,125000,Flat / Apartment,802,1,1,1,London,WC2R 0PP,Covent Garden,Temple,51.5111,-0.1196,51.5113,-0.1145,155.86034912718205,0.22
Pierhead Lock,70000,Flat / Apartment,1387,4,4,4,London,E14 3FD,Canary Wharf,Canary Wharf,51.5003,-0.00846,51.5049,-0.019001,50.46863734679164,0.55
Margil House,82500,Flat / Apartment,1175,3,3,3,London,W13 0FD,Ealing,West Ealing,51.5164,-0.3198,51.5135,-0.320689,70.2127659574468,0.2
Television Centre,105000,Flat / Apartment,953,2,2,2,London,W12 7FT,Shepherds Bush,Shepherds Bush,51.5132,-0.2376,51.5053,-0.222986,110.17838405036726,0.83
St. Anns Crescent,57500,Flat / Apartment,720,2,2,2,London,SW18 2LR,Wandsworth,Wandsworth Town,51.5085,-0.224743,51.461,-0.188251,79.86111111111111,3.64
Eamont Court,72500,Flat / Apartment,617,2,2,2,London,NW8 7DW,Westminster,St. Johns Wood,51.5346,-0.16604,51.5317,-0.17419,117.50405186385737,0.4
Lanson Building,52500,Flat / Apartment,472,1,1,1,London,SW11 8QN,Battersea,Clapham Junction,51.4811,-0.14908,51.4645,-0.170518,111.22881355932203,1.47
Hepworth Court,160000,Flat / Apartment,1019,3,3,3,London,SW1W 8QP,Belgravia,Victoria,51.5072,-0.144664,51.4952,-0.1445,157.01668302257116,0.83
Quarry Road,155000,House,2326,5,5,5,London,SW18 2QH,Wandsworth,Wandsworth Town,51.5109,-0.222478,51.461,-0.188251,66.63800515907137,3.75
Barmouth Road,75000,Flat / Apartment,1176,3,3,3,London,SW18 2DT,Wandsworth,Wandsworth Town,51.5062,-0.227008,51.461,-0.188251,63.775510204081634,3.54
Baxendale Street,95000,House,987,2,2,2,London,E2 7BY,Bethnal Green,Bethnal Green,51.53,-0.06744,51.5303,-0.056163,96.25126646403243,0.49
Redesdale Street,425000,House,2223,4,4,4,London,SW3 4BL,Chelsea,South Kensington,51.4918,-0.164,51.494,-0.173044,191.18308591992803,0.42
Oxford Road,71000,Flat / Apartment,730,2,2,2,London,SW15 2LF,Putney,Putney Bridge,51.4799,-0.252678,51.4683,-0.208795,97.26027397260275,2.05
Hugero Point,399995,Flat / Apartment,569,1,1,1,London,SE10 0GS,Greenwich,Greenwich,51.4942,0.01793,51.4686,0.048831,702.9789103690686,2.21
Ionian Building,52500,Flat / Apartment,814,1,1,1,London,E14 8DW,Canary Wharf,Canary Wharf,51.5106,-0.03952,51.5049,-0.019001,64.4963144963145,0.97
Palladian Gardens,250000,New development,2967,5,5,5,London,W4 2ER,Chiswick,Chiswick Park,51.4909,-0.2645,51.4946,-0.267874,84.26019548365352,0.29
Vanilla & Sesame Court,95000,Flat / Apartment,698,2,2,2,London,SE1 2NP,South Bank,London Bridge,51.503,-0.07336,51.508,-0.087672,136.1031518624642,0.71
Lysia Street,122500,House,1510,4,4,4,London,SW6 6NE,Fulham,Imperial Wharf,51.4736,-0.1803,51.4751,-0.182927,81.12582781456953,0.15
Stormont Road,70000,Flat / Apartment,678,2,2,2,London,SW11 5EJ,Battersea,Clapham Junction,51.4627,-0.15572,51.4645,-0.170518,103.2448377581121,0.65
17 Lillie Square,217000,New development,1081,3,3,3,London,SW6 1UE,Fulham,Imperial Wharf,51.4757,-0.2008,51.4751,-0.182927,200.74005550416283,0.77
Talisman Tower,63000,Flat / Apartment,709,2,2,2,London,E14 9BU,Canary Wharf,Canary Wharf,51.4989,-0.01963,51.5049,-0.019001,88.85754583921016,0.42
St Paul Street,160000,House,1565,3,3,3,London,N1 7AH,Islington,Angel,51.5372,-0.09264,51.5325,-0.106036,102.23642172523962,0.66
Balcorne Street,47500,Flat / Apartment,626,2,2,2,London,E9 7AU,South Hackney,Homerton,51.5485,0.0481,51.5484,-0.0412,75.87859424920129,3.84
Fulham Road,50000,Flat / Apartment,481,1,1,1,London,SW6 5SA,Fulham,Imperial Wharf,51.4717,-0.1808,51.4751,-0.182927,103.95010395010395,0.25
Cleveland Street,55000,Flat / Apartment,358,1,1,1,London,W1T 6NU,Fitzrovia,Goodge Street,51.5215,-0.1368,51.5206,-0.134357,153.6312849162011,0.12
Ferry Road,435000,House,4862,6,6,6,London,SW13 9PR,Barnes,Barnes Bridge,51.487,-0.22434,51.472,-0.252633,89.46935417523653,1.6
Addison Gardens,77500,Flat / Apartment,1173,1,1,1,London,W14 0DS,West Kensington,West Kensington,51.4946,-0.2128,51.4907,-0.205944,66.06990622335891,0.4
Wadham Road,134500,House,1909,4,4,4,London,SW15 2LS,Putney,Putney Bridge,51.4803,-0.252225,51.4683,-0.208795,70.45573598742797,2.04
Carmalt Gardens,225000,House,2978,5,5,5,London,SW15 6NE,Putney,Putney Bridge,51.4864,-0.246336,51.4683,-0.208795,75.55406312961719,2.04
Falcon Wharf,50000,Flat / Apartment,752,1,1,1,London,SW11 3RY,Battersea,Clapham Junction,51.4699,-0.17812,51.4645,-0.170518,66.48936170212765,0.5
Parliament View Apartments,160000,Flat / Apartment,1192,2,2,2,London,SE1 7XQ,South Bank,London Bridge,51.4943,-0.12049,51.508,-0.087672,134.2281879194631,1.7
Drapers Yard,51500,Flat / Apartment,578,1,1,1,London,SW18 1SF,Wandsworth,Wandsworth Town,51.5029,-0.230179,51.461,-0.188251,89.10034602076125,3.41
East Hill,49500,Flat / Apartment,693,1,1,1,London,SW18 2HQ,Wandsworth,Wandsworth Town,51.5081,-0.225196,51.461,-0.188251,71.42857142857143,3.62
Coborn Road,148500,House,1541,4,4,4,London,E3 2DA,Bow,Bromley-by-Bow,51.5272,-0.03036,51.5246,-0.012319,96.3659961064244,0.8
Park Village East,365000,House,2034,4,4,4,London,NW1 7PZ,Camden,Camden Town,51.5341,-0.14388,51.5423,-0.13956,179.44936086529006,0.6
Haberdasher Street,82500,Penthouse,896,3,3,3,London,N1 6EJ,Islington,Angel,51.5292,-0.08486,51.5325,-0.106036,92.07589285714286,0.94
Elspeth Road,67500,Flat / Apartment,1021,3,3,3,London,SW11 1DS,Battersea,Clapham Junction,51.4634,-0.1611,51.4645,-0.170518,66.11165523996083,0.41
Thorpe Hall Mansions,60000,Flat / Apartment,854,3,3,3,London,W5 2HB,Ealing,Ealing Broadway,51.5071,-0.3122,51.515,-0.300407,70.2576112412178,0.75
